Gene1,Gene2,Score
WBGene00000001,WBGene00010038,0.020133037112877943
WBGene00000001,WBGene00006932,0.08506638643540088
WBGene00000001,WBGene00000095,0.3115401198628819
WBGene00000001,WBGene00000858,0.22059850417345325
WBGene00000001,WBGene00006869,0.06318680690774753
WBGene00000001,WBGene00002190,0.3231666749010068
WBGene00000001,WBGene00001681,0
WBGene00000001,WBGene00000903,0.41880715768220306
WBGene00000001,WBGene00004268,0.0022156522171630664
WBGene00000001,WBGene00001101,0.17909911998288855
WBGene00000001,WBGene00004357,0.12008989219446772
WBGene00000001,WBGene00016328,0
WBGene00000001,WBGene00004029,0.42008184787404246
WBGene00000001,WBGene00001674,0
WBGene00000001,WBGene00004930,0.005215810783541222
WBGene00000001,WBGene00007036,0.022384375569273415
WBGene00000001,WBGene00003893,0.11174913014625026
WBGene00000001,WBGene00002694,0.16980023281861473
WBGene00000001,WBGene00007047,0.6332942699042788
WBGene00000001,WBGene00004769,0.24709804460192078
WBGene00000001,WBGene00001053,0.012445567802617475
WBGene00000001,WBGene00006790,0.04470115508812234
WBGene00000001,WBGene00002189,0.0941057807676932
WBGene00000001,WBGene00003911,0.3067999298921592
WBGene00000001,WBGene00000499,0.009694428605061858
WBGene00000001,WBGene00004302,0.07717381835864671
WBGene00000001,WBGene00004042,0.12821771717823033
WBGene00000001,WBGene00004038,0.1268244806192082
WBGene00000001,WBGene00015267,0.21195671570981328
WBGene00000001,WBGene00000894,0.018333196656991027
WBGene00000001,WBGene00006833,0.08521799097263232
WBGene00000001,WBGene00002178,0.18081923430591249
WBGene00000001,WBGene00006612,0.1999484155391099
WBGene00000001,WBGene00007554,0.16581148893210892
WBGene00000001,WBGene00006745,0.04812259409765815
WBGene00000001,WBGene00006437,0.20373444091335832
WBGene00000001,WBGene00000912,0.18137547380860758
WBGene00000001,WBGene00006797,0.08423424241923538
WBGene00000001,WBGene00003623,0.1518165307463145
WBGene00000001,WBGene00003929,0.3077961197946347
WBGene00000001,WBGene00003675,0
WBGene00000001,WBGene00001709,0.11919012137875372
WBGene00000001,WBGene00000792,0.42476238198997895
WBGene00000001,WBGene00001519,0
WBGene00000001,WBGene00003007,0.07760773647126831
WBGene00000001,WBGene00006406,0.27278940751190006
WBGene00000001,WBGene00018586,0.2787602712224774
WBGene00000001,WBGene00000089,0.20350027913101112
WBGene00000001,WBGene00002007,0.2017267687958556
WBGene00000001,WBGene00007007,0.25959211646454816
WBGene00000001,WBGene00006774,0.013811631573804462
WBGene00000001,WBGene00004043,0.047585044679068024
WBGene00000001,WBGene00006324,0.10275739092991165
WBGene00000001,WBGene00017891,0.4672065949734514
WBGene00000001,WBGene00001052,0
WBGene00000001,WBGene00020131,0.14575937734956587
WBGene00000001,WBGene00006599,0.022729738572312527
WBGene00000001,WBGene00014051,0
WBGene00000001,WBGene00004308,0.0805339821284429
WBGene00000001,WBGene00006947,0
WBGene00000001,WBGene00006948,0.11580638527760621
WBGene00000001,WBGene00006950,0.03815688433093411
WBGene00000001,WBGene00006952,0.04072189029399556
WBGene00000001,WBGene00006953,0.10021785721779115
WBGene00000001,WBGene00006954,0
WBGene00000001,WBGene00006955,0.033363735603065575
WBGene00000001,WBGene00011392,0.23301329576713406
WBGene00000001,WBGene00003975,0.07432986773170422
WBGene00000001,WBGene00008006,0.19064569508461304
WBGene00000001,WBGene00018281,0.0824060169758091
WBGene00000001,WBGene00008443,0.1731622279512813
WBGene00000001,WBGene00004202,0.21461485440270647
WBGene00000001,WBGene00021811,0.3918233331759123
WBGene00000001,WBGene00002202,0.04739706821095124
WBGene00000001,WBGene00017381,0.04093024582518087
WBGene00000001,WBGene00001609,0.06362204284624882
WBGene00000001,WBGene00003001,4.240001899392481E-4
WBGene00000001,WBGene00006780,0.1680996661821292
WBGene00000001,WBGene00003397,0.1866728170304496
WBGene00000001,WBGene00004274,0.04580488298311376
WBGene00000001,WBGene00006055,0
WBGene00000001,WBGene00003396,0.07727256195535805
WBGene00000001,WBGene00006575,0.04585896440920698
WBGene00000001,WBGene00004277,0.18467176941431596
WBGene00000001,WBGene00003774,0
WBGene00000001,WBGene00004856,0.002484506651289889
WBGene00000001,WBGene00003830,0.1848528297864972
WBGene00000001,WBGene00004047,0.2698071471501369
WBGene00000001,WBGene00004039,0.24796352913647124
WBGene00000001,WBGene00001746,0.11373674888430071
WBGene00000001,WBGene00002004,0.12694563838535006
WBGene00000001,WBGene00010776,0.2025053934486692
WBGene00000001,WBGene00003009,0.022180074651904684
WBGene00000001,WBGene00001177,0.3271595309255243
WBGene00000001,WBGene00001483,0.04368578730700043
WBGene00000001,WBGene00001187,0.15825605843779078
WBGene00000001,WBGene00002081,0.27734913470259276
WBGene00000001,WBGene00006896,0.02659155500764892
WBGene00000001,WBGene00003247,0.11726979056195921
WBGene00000001,WBGene00001208,0.12779602329089607
WBGene00000001,WBGene00000793,0.12731908021658608
WBGene00000001,WBGene00003919,0.2955862055585331
WBGene00000001,WBGene00000875,0.0890860906096206
WBGene00000001,WBGene00006786,0.15174754711611685
WBGene00000001,WBGene00004271,0.22248373834122712
WBGene00000001,WBGene00006894,0.08691798313285036
WBGene00000001,WBGene00006897,0
WBGene00000001,WBGene00004307,0.1309039713337846
WBGene00000001,WBGene00004034,0.12617966471233924
WBGene00000001,WBGene00000908,0.4247623819899788
WBGene00000001,WBGene00006527,0.07536994258232062
WBGene00000001,WBGene00001081,0.2335212286814756
WBGene00000001,WBGene00006654,0.04783615345055861
WBGene00000001,WBGene00001335,0.10582621898209436
WBGene00000001,WBGene00011352,0.08092744872048685
WBGene00000001,WBGene00003775,0.027604553634916793
WBGene00000001,WBGene00013135,0.03614804786687901
WBGene00000001,WBGene00000071,0
WBGene00000001,WBGene00002008,0.07100020406236009
WBGene00000001,WBGene00000253,0.04601399276045081
WBGene00000001,WBGene00003061,0.01940123277772463
WBGene00000001,WBGene00018771,0.03476825378027978
WBGene00000001,WBGene00006773,0.2832850551425868
WBGene00000001,WBGene00000407,0.27179899275506586
WBGene00000001,WBGene00003980,0
WBGene00000001,WBGene00001188,0.11121998177877312
WBGene00000001,WBGene00000539,0
WBGene00000001,WBGene00000540,0.0821873402521433
WBGene00000001,WBGene00000541,0
WBGene00000001,WBGene00003068,0.29319593142166467
WBGene00000001,WBGene00002041,0
WBGene00000001,WBGene00004969,0.049746571982366414
WBGene00000001,WBGene00009552,0.23703459207823108
WBGene00000001,WBGene00001179,0.028178529077637435
WBGene00000001,WBGene00001707,0
WBGene00000001,WBGene00000424,0.3206833773401896
WBGene00000001,WBGene00002248,0.479656604331729
WBGene00000001,WBGene00006410,0.03446930753965937
WBGene00000001,WBGene00003185,0.2688041832860689
WBGene00000001,WBGene00006714,0.008883373664328863
WBGene00000001,WBGene00006752,0.04432236442299139
WBGene00000001,WBGene00004267,0.17127814732377103
WBGene00000001,WBGene00003368,0.18705686569935584
WBGene00000001,WBGene00000405,0.174849154239569
WBGene00000001,WBGene00002299,0.21162491062741565
WBGene00000001,WBGene00000075,0.17685882304715697
WBGene00000001,WBGene00003422,0.1771726528588789
WBGene00000001,WBGene00000092,0.16500319418741555
WBGene00000001,WBGene00020368,0.42476238198997884
WBGene00000001,WBGene00000035,0.04783615345055862
WBGene00000001,WBGene00003233,0
WBGene00000001,WBGene00004800,0.1007967746104944
WBGene00000001,WBGene00022139,0.3927200196571286
WBGene00000001,WBGene00001955,0.01477557117663123
WBGene00000001,WBGene00006579,0.1447461118673684
WBGene00000001,WBGene00003186,0.3479200188404376
WBGene00000001,WBGene00001834,0.004186584909568395
WBGene00000001,WBGene00004282,0.09335792839877942
WBGene00000001,WBGene00011433,0
WBGene00000001,WBGene00003418,0.3388273459276135
WBGene00000001,WBGene00003234,0.04678286148537933
WBGene00000001,WBGene00004735,0.25644354593982593
WBGene00000001,WBGene00002196,0.07304048064731103
WBGene00000001,WBGene00001827,0.13538153001213188
WBGene00000001,WBGene00003150,0.06961987188359738
WBGene00000001,WBGene00004321,0.20005367496147428
WBGene00000001,WBGene00001171,0.0957535315679073
WBGene00000001,WBGene00004272,0.08771722273419733
WBGene00000001,WBGene00004283,0.1607429128717808
WBGene00000001,WBGene00004284,0.003153329378261037
WBGene00000001,WBGene00016038,0.19902611763674724
WBGene00000001,WBGene00017472,0.3121119109138661
WBGene00000001,WBGene00022719,0.015509492547495504
WBGene00000001,WBGene00001682,0.14772780459137924
WBGene00000001,WBGene00004089,0.17188527692016467
WBGene00000001,WBGene00003970,0.21157380120629124
WBGene00000001,WBGene00003605,0.26483173832601975
WBGene00000001,WBGene00019428,0.12614657804999113
WBGene00000001,WBGene00002005,0.22034729001079767
WBGene00000001,WBGene00006794,0.003742202121689056
WBGene00000001,WBGene00013709,0.22301313303706757
WBGene00000001,WBGene00006805,0.06853560805628614
WBGene00000001,WBGene00006798,0.1650392288159658
WBGene00000001,WBGene00004758,0.12470103269884646
WBGene00000001,WBGene00010813,0.20785215018185343
WBGene00000001,WBGene00000958,0
WBGene00000001,WBGene00013591,0.342947964028359
WBGene00000001,WBGene00001743,0.028124752413551665
WBGene00000001,WBGene00000871,0.07485874955364179
WBGene00000001,WBGene00007029,0.2621623804734788
WBGene00000001,WBGene00006498,0.065552628603794
WBGene00000001,WBGene00003052,0.33965057482726657
WBGene00000001,WBGene00000417,0.14139640610153215
WBGene00000001,WBGene00003955,0.2807883242398385
WBGene00000001,WBGene00006601,0.18569127775342464
WBGene00000001,WBGene00004873,0.17813223649294588
WBGene00000001,WBGene00002991,0.1567812363414927
WBGene00000001,WBGene00022603,0.2419495016587954
WBGene00000001,WBGene00006881,0
WBGene00000001,WBGene00016872,0.012061604687942422
WBGene00000001,WBGene00003567,0.03379931409582935
WBGene00000001,WBGene00006958,0.2365314983354427
WBGene00000001,WBGene00004727,0.290328327354468
WBGene00000001,WBGene00001851,0.17064582185413596
WBGene00000001,WBGene00004779,0.004875166271471773
WBGene00000001,WBGene00015658,0.1625485498965703
WBGene00000001,WBGene00002191,0.14183133687515778
WBGene00000001,WBGene00000498,0.21239544690330578
WBGene00000001,WBGene00000911,0.3986984623402706
WBGene00000001,WBGene00012019,0.16274252166079822
WBGene00000001,WBGene00007620,0.1637609367467904
WBGene00000001,WBGene00000914,0.07842042006682498
WBGene00000001,WBGene00000086,0.024765991564003786
WBGene00000001,WBGene00001134,0.21307428024559685
WBGene00000001,WBGene00000058,0.0806023010827506
WBGene00000001,WBGene00021528,0.03436127981385925
WBGene00000001,WBGene00003595,0.020901852486663375
WBGene00000001,WBGene00004980,0.1387874597654189
WBGene00000001,WBGene00018798,0
WBGene00000001,WBGene00003622,0.05706308011841674
WBGene00000001,WBGene00003400,0.033363735603065575
WBGene00000001,WBGene00006746,0.12091737063365901
WBGene00000001,WBGene00000552,0.08422210891442404
WBGene00000001,WBGene00000435,0.42476238198997895
WBGene00000001,WBGene00004729,0.46003017463447227
WBGene00000001,WBGene00004276,0.09273893712285662
WBGene00000001,WBGene00006543,0.1007832724410834
WBGene00000001,WBGene00002192,0.13443378975989234
WBGene00000001,WBGene00004789,0.0031184144276237523
WBGene00000001,WBGene00004087,0.11932085815117088
WBGene00000001,WBGene00020712,0
WBGene00000001,WBGene00021439,0
WBGene00000001,WBGene00008506,0.1549231809664963
WBGene00000001,WBGene00008427,0.05975778894766125
WBGene00000001,WBGene00004203,0.2831982995438274
WBGene00000001,WBGene00001837,0.32969824637809203
WBGene00000001,WBGene00006438,0.10978332915865562
WBGene00000001,WBGene00011970,0.364131493231298
WBGene00000001,WBGene00000436,0
WBGene00000001,WBGene00000451,0
WBGene00000001,WBGene00000452,0
WBGene00000001,WBGene00004036,0.1952031776465978
WBGene00000001,WBGene00001679,0.156428835606446
WBGene00000001,WBGene00000096,0.42476238198997873
WBGene00000001,WBGene00004287,0
WBGene00000001,WBGene00000915,0.19977771777210257
WBGene00000001,WBGene00003000,0
WBGene00000001,WBGene00010556,0.17785432248315683
WBGene00000001,WBGene00003563,0.04783615345055862
WBGene00000001,WBGene00002980,0.21226494425152923
WBGene00000001,WBGene00001613,0.020513137781094013
WBGene00000001,WBGene00001950,0.12310437722885864
WBGene00000001,WBGene00001580,0.12892059879551807
WBGene00000001,WBGene00000247,0.37918778999441455
WBGene00000001,WBGene00004077,0.06114194265945638
WBGene00000001,WBGene00000936,0.26308281045867665
WBGene00000001,WBGene00002297,0.1220057311868549
WBGene00000001,WBGene00002363,0.011864667875729063
WBGene00000001,WBGene00015735,0.18946052429303395
WBGene00000001,WBGene00002023,0.10481218266716276
WBGene00000001,WBGene00001137,0.034689797084381614
WBGene00000001,WBGene00018893,0.23987166516292863
WBGene00000001,WBGene00004736,0.06660054348274688
WBGene00000001,WBGene00021596,0.29953262719859136
WBGene00000001,WBGene00002207,0.09709730977359096
WBGene00000001,WBGene00004286,0.10355870501061416
WBGene00000001,WBGene00006743,0.005515990017398534
WBGene00000001,WBGene00008239,0.0806023010827506
WBGene00000001,WBGene00003607,0.07928984100329836
WBGene00000001,WBGene00000301,0.1245315649644139
WBGene00000001,WBGene00013852,0
WBGene00000001,WBGene00001612,0
WBGene00000001,WBGene00006434,0.029936332269883806
WBGene00000001,WBGene00006706,0.19488099726383493
WBGene00000001,WBGene00022463,0.38772626955623335
WBGene00000001,WBGene00010882,0.027924637157044806
WBGene00000001,WBGene00000386,0.26870112584758576
WBGene00000001,WBGene00018215,0.4247623819899789
WBGene00000001,WBGene00007108,0.26044845662185984
WBGene00000001,WBGene00003794,0.06916990615636358
WBGene00000001,WBGene00001173,0.0438727629504213
WBGene00000001,WBGene00013597,0.06280977178481298
WBGene00000001,WBGene00006938,0
WBGene00000001,WBGene00003243,0.11681408074675995
WBGene00000001,WBGene00000865,0.08672424443497473
WBGene00000001,WBGene00000866,0.1553709245386133
WBGene00000001,WBGene00000867,0.06160284620454835
WBGene00000001,WBGene00004830,0
WBGene00000001,WBGene00006876,0.2764605291779683
WBGene00000001,WBGene00004949,0.2080961511025342
WBGene00000001,WBGene00000942,0.2353819098556416
WBGene00000001,WBGene00000148,0.03814442299763086
WBGene00000001,WBGene00002243,0.42143246932134687
WBGene00000001,WBGene00001620,0
WBGene00000001,WBGene00006776,0.4378084392655075
WBGene00000001,WBGene00003020,0.07218973119883265
WBGene00000001,WBGene00001758,0.14726494737612572
WBGene00000001,WBGene00004311,0.08472813576357574
WBGene00000001,WBGene00003048,0.15347255873189375
WBGene00000001,WBGene00002173,0.28246238269267837
WBGene00000001,WBGene00004014,0.05699331792523577
WBGene00000001,WBGene00004356,0.2226781852287638
WBGene00000001,WBGene00004090,0.3434976071115217
WBGene00000001,WBGene00009126,0.06451343182908373
WBGene00000001,WBGene00008311,0.07447783263166097
WBGene00000001,WBGene00007565,0.033363735603065575
WBGene00000001,WBGene00010228,0
WBGene00000001,WBGene00012251,0
WBGene00000001,WBGene00012253,0.033363735603065596
WBGene00000001,WBGene00015050,0
WBGene00000001,WBGene00015052,0
WBGene00000001,WBGene00020191,0.08691798313285036
WBGene00000001,WBGene00001559,0.001090359944183992
WBGene00000001,WBGene00000960,0
WBGene00000001,WBGene00006941,0.09049062266481825
WBGene00000001,WBGene00000431,0.05813083031551402
WBGene00000001,WBGene00001163,0.09684329925067355
WBGene00000001,WBGene00001028,0.049993591194926926
WBGene00000001,WBGene00002239,0.11979092139701578
WBGene00000001,WBGene00016913,0.041013561262099846
WBGene00000001,WBGene00011111,0.218660459491085
WBGene00000001,WBGene00004254,0.2094541732729583
WBGene00000001,WBGene00002261,0.13603865154748626
WBGene00000001,WBGene00017137,0.12832759262878993
WBGene00000001,WBGene00000184,0.0711193830079289
WBGene00000001,WBGene00001994,0.10162555585291883
WBGene00000001,WBGene00009245,0.30678714194693474
WBGene00000001,WBGene00001972,0.11788829533573036
WBGene00000001,WBGene00006414,0.0833865389869193
WBGene00000001,WBGene00001207,0
WBGene00000001,WBGene00013220,0.0695215295834638
WBGene00000001,WBGene00020427,0.205844104402125
WBGene00000001,WBGene00009218,0.007971090789295756
WBGene00000001,WBGene00006468,0.30080192940907974
WBGene00000001,WBGene00003232,0
WBGene00000001,WBGene00011867,0.08057119477785113
WBGene00000001,WBGene00001008,0.1297290587540238
WBGene00000001,WBGene00006787,0.22552499513907812
WBGene00000001,WBGene00012132,0
WBGene00000001,WBGene00004088,0.11055839188208591
WBGene00000001,WBGene00004349,0.12814580329964864
WBGene00000001,WBGene00004259,0.02462647809447577
WBGene00000001,WBGene00010374,0.08596005986546641
WBGene00000001,WBGene00000072,0.0806023010827506
WBGene00000001,WBGene00000830,0.07997975097399318
WBGene00000001,WBGene00000831,0.4331554699475169
WBGene00000001,WBGene00004206,0.06614810484376742
WBGene00000001,WBGene00011146,0.0412209203771743
WBGene00000001,WBGene00016789,0.15529497065606088
WBGene00000001,WBGene00003387,0
WBGene00000001,WBGene00004343,0.2263780662847785
WBGene00000001,WBGene00006755,0.040468288186145104
WBGene00000001,WBGene00006779,0.1778194839019489
WBGene00000001,WBGene00022154,0.20906980418306917
WBGene00000001,WBGene00004744,0.1026557459277813
WBGene00000001,WBGene00001377,0.24118087007125014
WBGene00000001,WBGene00001794,0.1940651786146324
WBGene00000001,WBGene00004117,0.6060857279999605
WBGene00000001,WBGene00000188,0
WBGene00000001,WBGene00003822,0.23899542810530303
WBGene00000001,WBGene00004981,0.029854317535898185
WBGene00000002,WBGene00000501,0.03760531988053843
WBGene00000002,WBGene00010811,0
WBGene00000002,WBGene00013073,0
WBGene00000002,WBGene00013074,0
WBGene00000002,WBGene00000230,0.011035162713238218
WBGene00000002,WBGene00000133,0
WBGene00000002,WBGene00000136,0
WBGene00000002,WBGene00006416,0.030264326044521974
WBGene00000002,WBGene00015538,0.03290047099363652
WBGene00000002,WBGene00004473,0.016956306342637215
WBGene00000002,WBGene00000915,0.11918800242874855
WBGene00000002,WBGene00000022,0
WBGene00000002,WBGene00000023,0.02030358404538768
WBGene00000002,WBGene00000020,0.04899080725079428
WBGene00000002,WBGene00003905,0.08137245710642763
WBGene00000002,WBGene00001527,0.027593138177175836
WBGene00000002,WBGene00000421,0.4175572128528851
WBGene00000002,WBGene00004767,0.00785311168213542
WBGene00000002,WBGene00008205,0.03253849424721748
WBGene00000002,WBGene00011938,0.04654136993561237
WBGene00000002,WBGene00013597,0.17087114388991226
WBGene00000002,,-2
WBGene00000002,WBGene00015540,0.02718130321505269
WBGene00000002,WBGene00021073,0.034439258945585305
WBGene00000002,WBGene00006447,0.09875048412387602
WBGene00000002,WBGene00002583,0.17551112752174725
WBGene00000002,WBGene00004015,0.1446964377878399
WBGene00000002,WBGene00007009,0.0966053006896701
WBGene00000002,WBGene00017004,0.030852134051018613
WBGene00000002,WBGene00020443,0.03046862534268195
WBGene00000002,WBGene00000187,0.057625793063109804
WBGene00000002,WBGene00009353,0.31102471504979107
WBGene00000002,WBGene00000536,0.07427712623519171
WBGene00000002,WBGene00001503,0.07574503274402515
WBGene00000002,WBGene00001877,0.10901324133074272
WBGene00000002,WBGene00001878,0.057000495717659146
WBGene00000002,WBGene00001896,0.028164564359892348
WBGene00000002,WBGene00001909,0.023562936745820773
WBGene00000002,WBGene00001915,0.11638114704235536
WBGene00000002,WBGene00001918,0.05109046863968834
WBGene00000002,WBGene00001928,0.06559166424874584
WBGene00000002,WBGene00001932,0.1503029687987579
WBGene00000002,WBGene00003086,0.23547466170413778
WBGene00000002,WBGene00003132,0.09707379834972638
WBGene00000002,WBGene00004873,0.39743749772051623
WBGene00000002,WBGene00010790,0
WBGene00000002,WBGene00010791,0.03253849424721748
WBGene00000002,WBGene00016331,0.1910549973695669
WBGene00000002,WBGene00003978,0.03566414602842512
WBGene00000002,WBGene00022019,0.45692964658253254
WBGene00000002,WBGene00000539,0
WBGene00000002,WBGene00000540,0.2957852621286486
WBGene00000002,WBGene00000541,0
WBGene00000002,WBGene00008052,0.1351073795744886
WBGene00000002,WBGene00000170,0.03547274361033818
WBGene00000002,WBGene00003408,0.07549565953321012
WBGene00000002,WBGene00001135,0
WBGene00000002,,-2
WBGene00000002,WBGene00003407,0.416239922633793
WBGene00000002,WBGene00000175,0.11946802569608365
WBGene00000002,WBGene00006783,0
WBGene00000002,WBGene00001620,0
WBGene00000002,WBGene00000171,0
WBGene00000002,WBGene00013740,0.12291324800390475
WBGene00000002,WBGene00006439,0.07921968985388052
WBGene00000002,WBGene00006438,0.042998942973349
WBGene00000002,WBGene00000996,0.05121918663359254
WBGene00000002,WBGene00004876,0.15872453323684027
WBGene00000002,WBGene00004877,0
WBGene00000002,WBGene00006742,0.0038254683600795966
WBGene00000002,WBGene00003517,0.0027614946746163014
WBGene00000002,WBGene00003519,0.03253849424721748
WBGene00000002,WBGene00011122,0.07228526086274106
WBGene00000003,WBGene00000501,0.10199498766052337
WBGene00000003,WBGene00000230,0.16868519388454256
WBGene00000003,WBGene00000133,0
WBGene00000003,WBGene00000136,0
WBGene00000003,WBGene00010811,0
WBGene00000003,WBGene00013073,0
WBGene00000003,WBGene00013074,0
WBGene00000003,WBGene00000187,0.02081002221195252
WBGene00000003,WBGene00000020,0.08437787908331557
WBGene00000003,WBGene00000022,0
WBGene00000003,WBGene00000023,0.03938066095639147
WBGene00000003,WBGene00000421,0.10222313107769006
WBGene00000003,WBGene00009353,0.014875263554323923
WBGene00000003,WBGene00000536,0.5467744491608844
WBGene00000003,WBGene00000915,0.035698289378545196
WBGene00000003,WBGene00001503,0.09446298591001709
WBGene00000003,WBGene00001527,0.2770747128666574
WBGene00000003,WBGene00001877,0.04743059170497218
WBGene00000003,WBGene00001878,0.022123991022702693
WBGene00000003,WBGene00001896,0.4904984359350945
WBGene00000003,WBGene00001909,0.13628942124910703
WBGene00000003,WBGene00001915,0.2000725422705544
WBGene00000003,WBGene00001918,0.16840587096002207
WBGene00000003,WBGene00001928,0.434213090094618
WBGene00000003,WBGene00001932,0.1848611424256816
WBGene00000003,WBGene00002583,0.18979345319292146
WBGene00000003,WBGene00003086,0.022681114125202087
WBGene00000003,WBGene00003132,0.07106086495324258
WBGene00000003,WBGene00004015,0.15452469587057752
WBGene00000003,WBGene00004473,0.054714298872581564
WBGene00000003,WBGene00004767,0.196426725273677
WBGene00000003,WBGene00004873,0.3616872799222072
WBGene00000003,WBGene00006416,0.12900569692513336
WBGene00000003,WBGene00006447,0.15350208253011974
WBGene00000003,WBGene00007009,0.011354634308211419
WBGene00000003,WBGene00008205,0.12520463064382334
WBGene00000003,WBGene00010790,0
WBGene00000003,WBGene00010791,0.26931062295443814
WBGene00000003,WBGene00011938,0.01179736734870479
WBGene00000003,WBGene00013597,0.2049061081483893
WBGene00000003,,-2
WBGene00000003,WBGene00015538,0.1981734144827948
WBGene00000003,WBGene00015540,0.10580715085551118
WBGene00000003,WBGene00017004,0.028250161427072276
WBGene00000003,WBGene00021073,0.2561814043764399
WBGene00000003,WBGene00003905,0.035951163581704595
WBGene00000003,WBGene00003978,0.07816040072066206
WBGene00000003,WBGene00016331,0.3459303935367103
WBGene00000003,WBGene00020443,0.224662333245595
WBGene00000003,WBGene00022019,0.10859775156736949
WBGene00000003,WBGene00004980,0.2987273125941453
WBGene00000003,WBGene00001135,0
WBGene00000004,WBGene00000230,0.1839191067884635
WBGene00000004,WBGene00000501,0.1138096893502768
WBGene00000004,WBGene00010811,0
WBGene00000004,WBGene00013073,0
WBGene00000004,WBGene00013074,0
WBGene00000004,WBGene00000133,0
WBGene00000004,WBGene00000136,0
WBGene00000004,WBGene00000915,0.40204940096802416
WBGene00000004,WBGene00000020,0.0675096730782309
WBGene00000004,WBGene00015540,0.10719509532437094
WBGene00000004,WBGene00001527,0.01657443970267267
WBGene00000004,WBGene00000022,0
WBGene00000004,WBGene00000023,0.24456735394191503
WBGene00000004,WBGene00000421,0.4866325760115974
WBGene00000004,WBGene00003905,0.180308115847953
WBGene00000004,WBGene00007009,0.26693612467636174
WBGene00000004,WBGene00002583,0.1751255515874669
WBGene00000004,WBGene00006416,0.036986657312092594
WBGene00000004,WBGene00008205,0.01696154543924778
WBGene00000004,WBGene00011938,0.49335369781784005
WBGene00000004,WBGene00013597,0.04670076408857099
WBGene00000004,,-2
WBGene00000004,WBGene00015538,0.3178266622564723
